c_lent-sausage,c_new-years-leftover-sausage,c_october-sausage-dump,c_rapujuhlat-sausage,c_tenday-sausage,date,sales_price,sales_quantity
1.0,0.0,0.0,0.0,1.0,2004-03-03,0.80,73.0
1.0,0.0,0.0,0.0,1.0,2004-03-04,0.80,58.0
1.0,0.0,0.0,0.0,1.0,2004-03-05,0.80,40.0
1.0,0.0,0.0,0.0,1.0,2004-03-06,0.80,72.0
1.0,0.0,0.0,0.0,1.0,2004-03-07,0.80,55.0
1.0,0.0,0.0,0.0,1.0,2004-03-08,0.80,72.0
1.0,0.0,0.0,0.0,1.0,2004-03-09,0.80,82.0
1.0,0.0,0.0,0.0,1.0,2004-03-10,0.80,146.0
1.0,0.0,0.0,0.0,1.0,2004-03-11,0.80,86.0
1.0,0.0,0.0,0.0,1.0,2004-03-12,0.80,13.0
1.0,0.0,0.0,0.0,1.0,2004-03-13,0.80,43.0
1.0,0.0,0.0,0.0,1.0,2004-03-14,0.80,50.0
1.0,0.0,0.0,0.0,1.0,2004-03-15,0.80,46.0
1.0,0.0,0.0,0.0,1.0,2004-03-16,0.80,78.0
1.0,0.0,0.0,0.0,1.0,2004-03-17,0.80,50.0
0.0,0.0,0.0,0.0,1.0,2004-03-18,0.80,36.0
0.0,0.0,0.0,0.0,1.0,2004-03-19,0.80,58.0
0.0,0.0,0.0,0.0,0.0,2004-03-20,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2004-03-21,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-03-22,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2004-03-23,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2004-03-24,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-03-25,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2004-03-26,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2004-03-27,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2004-03-28,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-03-29,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2004-03-30,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2004-03-31,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2004-04-01,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-04-02,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2004-04-03,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2004-04-04,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-04-05,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2004-04-06,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-04-07,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2004-04-08,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2004-04-09,1.00,11.0
0.0,0.0,0.0,0.0,0.0,2004-04-10,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2004-04-11,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2004-04-12,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-04-13,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-04-14,1.00,17.0
0.0,0.0,0.0,0.0,0.0,2004-04-15,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-04-16,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2004-04-17,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-04-18,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2004-04-19,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-04-20,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2004-04-21,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-04-22,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2004-04-23,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2004-04-24,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2004-04-25,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2004-04-26,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2004-04-27,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2004-04-28,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2004-04-29,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2004-04-30,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-05-01,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2004-05-02,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2004-05-03,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2004-05-04,1.00,58.0
0.0,0.0,0.0,0.0,0.0,2004-05-05,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2004-05-06,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2004-05-07,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-05-08,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2004-05-09,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-05-10,1.00,58.0
0.0,0.0,0.0,0.0,0.0,2004-05-11,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-05-12,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-05-13,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-05-14,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2004-05-15,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-05-16,1.00,56.0
0.0,0.0,0.0,0.0,0.0,2004-05-17,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-05-18,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2004-05-19,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2004-05-20,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2004-05-21,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-05-22,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-05-23,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2004-05-24,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2004-05-25,1.00,53.0
0.0,0.0,0.0,0.0,0.0,2004-05-26,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2004-05-27,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-05-28,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2004-05-29,1.00,52.0
0.0,0.0,0.0,0.0,0.0,2004-05-30,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-05-31,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2004-06-01,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2004-06-02,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-06-03,1.00,64.0
0.0,0.0,0.0,0.0,0.0,2004-06-04,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2004-06-05,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-06-06,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2004-06-07,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2004-06-08,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2004-06-09,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2004-06-10,1.00,52.0
0.0,0.0,0.0,0.0,0.0,2004-06-11,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2004-06-12,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2004-06-13,1.00,59.0
0.0,0.0,0.0,0.0,0.0,2004-06-14,1.00,57.0
0.0,0.0,0.0,0.0,0.0,2004-06-15,1.00,67.0
0.0,0.0,0.0,0.0,0.0,2004-06-16,1.00,56.0
0.0,0.0,0.0,0.0,0.0,2004-06-17,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2004-06-18,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-06-19,1.00,52.0
0.0,0.0,0.0,0.0,0.0,2004-06-20,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-06-21,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-06-22,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-06-23,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2004-06-24,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-06-25,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-06-26,1.00,58.0
0.0,0.0,0.0,0.0,0.0,2004-06-27,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2004-06-28,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2004-06-29,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-06-30,1.00,57.0
0.0,0.0,0.0,0.0,0.0,2004-07-01,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2004-07-02,1.00,68.0
0.0,0.0,0.0,0.0,0.0,2004-07-03,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2004-07-04,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2004-07-05,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-07-06,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2004-07-07,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2004-07-08,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2004-07-09,1.00,58.0
0.0,0.0,0.0,0.0,0.0,2004-07-10,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2004-07-11,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-07-12,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-07-13,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-07-14,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2004-07-15,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2004-07-16,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-07-17,1.00,59.0
0.0,0.0,0.0,0.0,0.0,2004-07-18,1.00,53.0
0.0,0.0,0.0,0.0,0.0,2004-07-19,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2004-07-20,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2004-07-21,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-07-22,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2004-07-23,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2004-07-24,1.00,61.0
0.0,0.0,0.0,0.0,0.0,2004-07-25,1.00,52.0
0.0,0.0,0.0,0.0,0.0,2004-07-26,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2004-07-27,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-07-28,1.00,63.0
0.0,0.0,0.0,0.0,0.0,2004-07-29,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-07-30,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-07-31,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-08-01,1.00,53.0
0.0,0.0,0.0,0.0,0.0,2004-08-02,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-08-03,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2004-08-04,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2004-08-05,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2004-08-06,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2004-08-07,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-08-08,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-08-09,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-08-10,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-08-11,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-08-12,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2004-08-13,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-08-14,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-08-15,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2004-08-16,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-08-17,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2004-08-18,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-08-19,1.00,37.0
0.0,0.0,0.0,1.0,0.0,2004-08-20,0.90,59.0
0.0,0.0,0.0,1.0,0.0,2004-08-21,0.90,35.0
0.0,0.0,0.0,1.0,0.0,2004-08-22,0.90,60.0
0.0,0.0,0.0,1.0,0.0,2004-08-23,0.90,67.0
0.0,0.0,0.0,1.0,0.0,2004-08-24,0.90,74.0
0.0,0.0,0.0,1.0,0.0,2004-08-25,0.90,71.0
0.0,0.0,0.0,1.0,0.0,2004-08-26,0.90,56.0
0.0,0.0,0.0,1.0,0.0,2004-08-27,0.90,37.0
0.0,0.0,0.0,1.0,0.0,2004-08-28,0.90,48.0
0.0,0.0,0.0,1.0,0.0,2004-08-29,0.90,42.0
0.0,0.0,0.0,0.0,0.0,2004-08-30,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2004-08-31,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-09-01,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-09-02,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2004-09-03,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2004-09-04,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2004-09-05,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2004-09-06,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-09-07,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-09-08,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2004-09-09,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2004-09-10,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2004-09-11,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2004-09-12,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2004-09-13,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2004-09-14,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2004-09-15,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2004-09-16,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2004-09-17,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2004-09-18,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2004-09-19,1.00,17.0
0.0,0.0,0.0,0.0,0.0,2004-09-20,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2004-09-21,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2004-09-22,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2004-09-23,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-09-24,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-09-25,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2004-09-26,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-09-27,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2004-09-28,1.00,58.0
0.0,0.0,0.0,0.0,0.0,2004-09-29,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2004-09-30,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2004-10-01,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2004-10-02,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2004-10-03,1.00,14.0
0.0,0.0,0.0,0.0,0.0,2004-10-04,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2004-10-05,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2004-10-06,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2004-10-07,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2004-10-08,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-10-09,1.00,14.0
0.0,0.0,0.0,0.0,0.0,2004-10-10,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2004-10-11,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-10-12,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2004-10-13,1.00,53.0
0.0,0.0,0.0,0.0,0.0,2004-10-14,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2004-10-15,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2004-10-16,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-10-17,1.00,15.0
0.0,0.0,0.0,0.0,0.0,2004-10-18,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2004-10-19,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2004-10-20,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-10-21,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2004-10-22,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2004-10-23,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2004-10-24,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2004-10-25,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2004-10-26,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-10-27,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2004-10-28,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2004-10-29,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2004-10-30,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2004-10-31,1.00,33.0
0.0,0.0,1.0,0.0,0.0,2004-11-01,0.50,86.0
0.0,0.0,1.0,0.0,0.0,2004-11-02,0.50,77.0
0.0,0.0,1.0,0.0,0.0,2004-11-03,0.50,108.0
0.0,0.0,1.0,0.0,0.0,2004-11-04,0.50,98.0
0.0,0.0,1.0,0.0,0.0,2004-11-05,0.50,117.0
0.0,0.0,1.0,0.0,0.0,2004-11-06,0.50,121.0
0.0,0.0,1.0,0.0,0.0,2004-11-07,0.50,102.0
0.0,0.0,1.0,0.0,0.0,2004-11-08,0.50,133.0
0.0,0.0,1.0,0.0,0.0,2004-11-09,0.50,146.0
0.0,0.0,1.0,0.0,0.0,2004-11-10,0.50,85.0
0.0,0.0,1.0,0.0,0.0,2004-11-11,0.50,109.0
0.0,0.0,1.0,0.0,0.0,2004-11-12,0.50,71.0
0.0,0.0,1.0,0.0,0.0,2004-11-13,0.50,113.0
0.0,0.0,1.0,0.0,0.0,2004-11-14,0.50,135.0
0.0,0.0,1.0,0.0,0.0,2004-11-15,0.50,170.0
0.0,0.0,1.0,0.0,0.0,2004-11-16,0.50,131.0
0.0,0.0,1.0,0.0,0.0,2004-11-17,0.50,91.0
0.0,0.0,1.0,0.0,0.0,2004-11-18,0.50,136.0
0.0,0.0,1.0,0.0,0.0,2004-11-19,0.50,117.0
0.0,0.0,1.0,0.0,0.0,2004-11-20,0.50,99.0
0.0,0.0,1.0,0.0,0.0,2004-11-21,0.50,109.0
0.0,0.0,1.0,0.0,0.0,2004-11-22,0.50,95.0
0.0,0.0,1.0,0.0,0.0,2004-11-23,0.50,116.0
0.0,0.0,1.0,0.0,0.0,2004-11-24,0.50,109.0
0.0,0.0,1.0,0.0,0.0,2004-11-25,0.50,129.0
0.0,0.0,1.0,0.0,0.0,2004-11-26,0.50,167.0
0.0,0.0,1.0,0.0,0.0,2004-11-27,0.50,114.0
0.0,0.0,1.0,0.0,0.0,2004-11-28,0.50,122.0
0.0,0.0,1.0,0.0,0.0,2004-11-29,0.50,150.0
0.0,0.0,1.0,0.0,0.0,2004-11-30,0.50,114.0
0.0,0.0,1.0,0.0,0.0,2004-12-01,0.50,111.0
0.0,0.0,0.0,0.0,0.0,2004-12-02,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2004-12-03,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2004-12-04,1.00,12.0
0.0,0.0,0.0,0.0,0.0,2004-12-05,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2004-12-06,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2004-12-07,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2004-12-08,1.00,13.0
0.0,0.0,0.0,0.0,0.0,2004-12-09,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-12-10,1.00,13.0
0.0,0.0,0.0,0.0,0.0,2004-12-11,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2004-12-12,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2004-12-13,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2004-12-14,1.00,17.0
0.0,0.0,0.0,0.0,0.0,2004-12-15,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2004-12-16,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2004-12-17,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2004-12-18,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2004-12-19,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-12-20,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2004-12-21,1.00,17.0
0.0,0.0,0.0,0.0,0.0,2004-12-22,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2004-12-23,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2004-12-24,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2004-12-25,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2004-12-26,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2004-12-27,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2004-12-28,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2004-12-29,1.00,9.0
0.0,0.0,0.0,0.0,0.0,2004-12-30,1.00,13.0
0.0,0.0,0.0,0.0,0.0,2004-12-31,1.00,27.0
0.0,1.0,0.0,0.0,0.0,2005-01-01,0.70,154.0
0.0,1.0,0.0,0.0,0.0,2005-01-02,0.70,69.0
0.0,1.0,0.0,0.0,0.0,2005-01-03,0.70,51.0
0.0,1.0,0.0,0.0,0.0,2005-01-04,0.70,66.0
0.0,1.0,0.0,0.0,0.0,2005-01-05,0.70,67.0
0.0,0.0,0.0,0.0,0.0,2005-01-06,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-01-07,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2005-01-08,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2005-01-09,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-01-10,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-01-11,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-01-12,1.00,14.0
0.0,0.0,0.0,0.0,0.0,2005-01-13,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2005-01-14,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2005-01-15,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2005-01-16,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-01-17,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-01-18,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-01-19,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2005-01-20,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-01-21,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2005-01-22,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-01-23,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2005-01-24,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-01-25,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-01-26,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2005-01-27,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2005-01-28,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2005-01-29,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2005-01-30,1.00,15.0
0.0,0.0,0.0,0.0,0.0,2005-01-31,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2005-02-01,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-02-02,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2005-02-03,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-02-04,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2005-02-05,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-02-06,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-02-07,1.00,29.0
1.0,0.0,0.0,0.0,0.0,2005-02-08,1.00,24.0
1.0,0.0,0.0,0.0,0.0,2005-02-09,1.00,17.0
1.0,0.0,0.0,0.0,0.0,2005-02-10,1.00,30.0
1.0,0.0,0.0,0.0,0.0,2005-02-11,1.00,52.0
1.0,0.0,0.0,0.0,0.0,2005-02-12,1.00,33.0
1.0,0.0,0.0,0.0,0.0,2005-02-13,1.00,34.0
1.0,0.0,0.0,0.0,0.0,2005-02-14,1.00,25.0
1.0,0.0,0.0,0.0,0.0,2005-02-15,1.00,26.0
1.0,0.0,0.0,0.0,0.0,2005-02-16,1.00,34.0
1.0,0.0,0.0,0.0,0.0,2005-02-17,1.00,58.0
1.0,0.0,0.0,0.0,0.0,2005-02-18,1.00,30.0
1.0,0.0,0.0,0.0,0.0,2005-02-19,1.00,40.0
1.0,0.0,0.0,0.0,0.0,2005-02-20,1.00,41.0
1.0,0.0,0.0,0.0,0.0,2005-02-21,1.00,19.0
1.0,0.0,0.0,0.0,0.0,2005-02-22,1.00,15.0
1.0,0.0,0.0,0.0,0.0,2005-02-23,1.00,45.0
1.0,0.0,0.0,0.0,0.0,2005-02-24,1.00,50.0
1.0,0.0,0.0,0.0,0.0,2005-02-25,1.00,31.0
1.0,0.0,0.0,0.0,0.0,2005-02-26,1.00,36.0
1.0,0.0,0.0,0.0,0.0,2005-02-27,1.00,1.0
1.0,0.0,0.0,0.0,0.0,2005-02-28,1.00,37.0
1.0,0.0,0.0,0.0,1.0,2005-03-01,0.80,40.0
1.0,0.0,0.0,0.0,1.0,2005-03-02,0.80,86.0
1.0,0.0,0.0,0.0,1.0,2005-03-03,0.80,46.0
1.0,0.0,0.0,0.0,1.0,2005-03-04,0.80,68.0
1.0,0.0,0.0,0.0,1.0,2005-03-05,0.80,66.0
1.0,0.0,0.0,0.0,1.0,2005-03-06,0.80,94.0
1.0,0.0,0.0,0.0,1.0,2005-03-07,0.80,43.0
1.0,0.0,0.0,0.0,1.0,2005-03-08,0.80,67.0
1.0,0.0,0.0,0.0,1.0,2005-03-09,0.80,120.0
1.0,0.0,0.0,0.0,1.0,2005-03-10,0.80,104.0
1.0,0.0,0.0,0.0,1.0,2005-03-11,0.80,98.0
1.0,0.0,0.0,0.0,1.0,2005-03-12,0.80,63.0
1.0,0.0,0.0,0.0,1.0,2005-03-13,0.80,63.0
1.0,0.0,0.0,0.0,1.0,2005-03-14,0.80,31.0
1.0,0.0,0.0,0.0,1.0,2005-03-15,0.80,79.0
1.0,0.0,0.0,0.0,1.0,2005-03-16,0.80,22.0
1.0,0.0,0.0,0.0,1.0,2005-03-17,0.80,64.0
0.0,0.0,0.0,0.0,1.0,2005-03-18,0.80,51.0
0.0,0.0,0.0,0.0,1.0,2005-03-19,0.80,75.0
0.0,0.0,0.0,0.0,0.0,2005-03-20,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-03-21,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-03-22,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-03-23,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2005-03-24,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-03-25,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-03-26,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2005-03-27,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2005-03-28,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-03-29,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2005-03-30,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-03-31,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2005-04-01,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-04-02,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-04-03,1.00,30.0
